@RELATION weather2_clean60

@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE dewpoint NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE rain {0,1}

@data
29.1,65.3,21.93,1008.71,213,0
27.8,70.6,21.97,1004.61,213,0
34.8,50,22.85,1009.01,961,0
29.2,73.7,24.02,1008.78,213,0
27.4,84,24.46,1010.36,241,0
28.2,64.2,20.8,1004.28,213,0
29.3,60,20.73,1006.06,578,0
27.6,73.4,22.41,1005,213,0
27.8,74.4,22.83,1009.73,213,1
31.6,51.7,20.45,1006.45,890,0
29.2,62.3,21.25,1005.96,213,0
29.5,66.8,22.68,1005.77,212,0
30.7,57.8,21.44,1006.03,213,0
46.4,26.5,22.57,1009.5,993,0
27,73.3,21.81,1006.13,213,0
31.5,61.9,23.31,1008.71,954,0
27.2,77.7,22.97,1008.03,243,0
27.4,75.1,22.6,1008.62,243,0
36.4,43.7,22.08,1010.47,941,0
31.7,54.7,21.47,1005.56,664,0
29.5,67.3,22.8,1007.4,213,0
34.8,45.6,21.33,1008.04,863,0
25.8,74.1,20.84,1007.44,212,0
34,56.5,24.13,1004.08,982,0
31.1,60.7,22.61,1006.05,770,0
29.1,65.5,21.98,1008.82,213,0
26.1,75.6,21.45,1005.65,213,0
28.4,64.2,20.99,1005.64,877,0
25.9,84.6,23.11,1006.6,239,0
28.4,69.7,22.33,1008.45,213,0
29,63.9,21.48,1006.86,213,0
28.4,82,25.03,1006.08,874,0
33.1,48.5,20.79,1007.56,874,0
26.1,75.3,21.39,1005.49,212,0
27.6,72.7,22.26,1005.27,213,0
37.9,42,22.78,1006.32,1011,0
34.8,46.7,21.72,1006.9,863,0
33.2,47.6,20.58,1005.25,898,0
36.4,37.2,19.47,1005.61,911,0
27,83.6,23.98,1010.42,241,0
28.3,71.6,22.68,1008.95,213,0
33.5,50.1,21.69,1005.99,911,0
29.2,59.4,20.48,1007.6,213,0
29,76.8,24.51,1006.24,236,0
28.1,79.8,24.28,1008.43,238,0
28.7,67.7,22.14,1008.52,213,0
30.8,64.4,23.31,1006.76,243,0
31.1,52.5,20.24,1006.47,710,0
30.3,77.2,25.86,1008.95,956,0
28.1,80,24.32,1008.63,0,0
28,70.7,22.18,1004.69,213,0
27.5,82,24.15,1005.82,392,0
32.9,55.9,22.94,1005.59,732,0
26.4,90.4,24.7,1008.49,241,0
27.4,85.8,24.81,1010.06,22,0
28.9,63.9,21.38,1006.84,213,0
26.7,87.3,24.41,1009.85,243,0
33.5,50.1,21.69,1006.42,890,0
26.2,84.1,23.3,1007.86,730,0
30.2,59.5,21.44,1008.37,213,0
29.5,65,22.23,1010.04,241,0
27.9,70.7,22.09,1007.22,213,0
28.7,68.2,22.26,1008.64,213,0
30.6,65,23.27,1005.08,868,0
30.7,63.6,23.01,1008.72,954,0
30.5,54.4,20.26,1005.33,213,0
28.9,62.5,21.02,1005.21,213,0
26,71.4,20.43,1007.71,213,0
26.5,90.4,24.8,1007.75,236,0
35.9,42.8,21.29,1007.14,876,0
28.4,75.9,23.74,1007.28,210,0
28.3,79.1,24.33,1007.98,238,0
28.6,61.9,20.58,1007.99,213,0
33,46.2,19.92,1005.98,740,0
29.9,64.6,22.51,1010.63,243,0
28.1,68.8,21.83,1005.51,213,0
28.4,77.1,24,1008.92,212,0
30.6,57.4,21.23,1004.73,833,0
37.4,39.5,21.32,1006.96,900,0
33.9,51.6,22.54,1005.67,909,0
28,72.1,22.5,1008.44,213,0
29.7,72.5,24.23,1009.57,241,0
26.8,82.3,23.53,1006.7,212,0
26.9,83.6,23.89,1008.66,243,0
28.5,81.6,25.04,1007.32,241,0
33.9,54.6,23.47,1010.88,937,0
29.7,63.8,22.11,1008.05,213,0
29.6,73.9,24.45,1007.63,243,0
28.9,73.9,23.78,1009.95,243,0
33.1,57.1,23.47,1006.67,911,0
30.3,52.2,19.41,1005.5,943,0
26.9,81.3,23.42,1007.59,212,0
26.2,87.8,24.02,1007,239,0
23.7,90.9,22.12,1008.18,208,0
32.4,48.3,20.09,1003.86,678,0
27.9,73.9,22.81,1009.24,213,1
26.1,72,20.66,1008.2,212,0
26.1,76,21.54,1005.79,213,0
31.8,50.5,20.26,1008.35,868,0
26.9,83.9,23.95,1006.58,239,0
37.8,33.1,18.82,1003.94,887,0
29.8,89.6,27.9,1005.36,241,0
31,52.6,20.18,1006.55,686,0
37.2,40.1,21.39,1009.1,931,0
26,74.3,21.07,1007.17,239,0
30.2,60.8,21.79,1006.71,213,0
34.4,45.8,21.04,1005.33,916,0
27.4,88.9,25.41,1005.35,241,0
32.1,59.9,23.33,1005.93,388,0
29.4,75,24.5,1005.9,234,0
33.3,55.9,23.31,1006.41,933,0
28.4,76.7,23.91,1008.93,212,0
29.2,71.3,23.47,1008.38,213,0
28,81.1,24.45,1008.5,239,0
34.5,43.5,20.3,1005.37,887,0
29.2,71.6,23.54,1008.51,213,0
28.3,82.2,24.97,1005.99,846,0
28.6,61.8,20.56,1008.08,213,0
28.8,62.8,21,1008.28,213,0
27.4,79.7,23.58,1008.14,241,0
26.3,86.1,23.79,1007.23,239,0
30.6,57.7,21.31,1004.68,829,0
28,79.2,24.06,1009.68,762,0
27.1,81.9,23.74,1009.4,243,0
36.5,45.2,22.73,1008.05,996,0
27,75.4,22.28,1006.28,868,0
32.9,46.5,19.93,1007.8,900,0
30.6,69.7,24.43,1006.67,678,0
33.3,53,22.43,1005.33,956,0
28.1,72.6,22.71,1008.27,213,0
36.7,36,19.2,1005.4,911,0
34,50.5,22.28,1007.54,894,0
28.8,76.4,24.23,1008.83,212,0
31.5,51.7,20.36,1008.85,887,0
31.7,51.1,20.36,1008.5,877,0
26.9,76,22.31,1006.37,846,0
30.6,65.1,23.3,1007.13,243,0
32.2,50.4,20.59,1008.55,243,0
27.6,87.8,25.39,1005.53,241,0
29.6,72.6,24.15,1007.02,241,0
34.3,44,20.3,1007.04,890,0
32.7,55.2,22.54,1007.54,903,0
39.1,35.8,21.22,1001.96,946,0
30.5,54.9,20.41,1005.28,213,0
29.8,66.1,22.79,1010.56,243,0
29.2,69.9,23.14,1007.8,212,0
36.8,41.7,21.67,1009.36,933,0
27.2,84.1,24.28,1010.52,241,0
26.1,86.1,23.59,1006.9,239,0
29.7,64.1,22.19,1004.2,213,0
30.1,66.8,23.25,1005.12,797,0
29.2,59.3,20.45,1007.4,213,0
27.6,79.4,23.71,1008.74,241,0
34.8,52.2,23.56,1004.54,970,0
26.5,79.6,22.69,1006.65,212,1
28.7,65.7,21.65,1006.42,213,0
26.3,69.5,20.28,1008.39,213,0
26.9,86.4,24.44,1009.8,241,0
26.5,85.3,23.83,1006.18,212,0
36.3,38.7,20.01,1006.43,900,0
29.8,58.2,20.71,1006.86,213,0
26.2,85.8,23.63,1007.08,239,0
27.5,76.2,22.93,1010.23,213,1
28.2,64.8,20.95,1004.3,213,0
34,51.7,22.66,1005.42,956,0
26.9,81.9,23.55,1007.12,210,0
28.3,68.6,21.97,1007.16,213,0
33,59.9,24.18,1004.41,976,0
27.8,75.4,23.05,1008.5,243,0
32.9,50.1,21.14,1007.87,872,0
26.3,85.3,23.63,1006.79,903,0
28.7,73.3,23.45,1009.89,243,0
27.3,86,24.75,1007.16,239,0
32.9,56.2,23.02,1008.85,859,0
27.9,61.1,19.71,1009.22,864,0
31,57.2,21.54,1007.05,213,0
26.4,69.6,20.39,1008.34,212,0
30.3,62.8,22.42,1006.4,262,0
26.5,79.8,22.73,1006.43,212,0
32,57.3,22.51,1008.85,243,0
27.1,82,23.76,1007,212,0
26.7,88.3,24.6,1009.4,243,1
35,48,22.36,1007.5,928,0
26.8,83.1,23.69,1006.54,212,0
28.2,68.4,21.83,1005.3,213,0
29.8,62.9,21.97,1007.37,213,0
25.9,74,20.91,1007.47,212,0
27.9,79.9,24.11,1008.23,239,0
32.5,49.4,20.54,1005.8,889,0
32.7,56.6,22.95,1004.9,922,0
30.9,55.3,20.9,1004.42,840,0
34.3,52,23.03,1009.03,965,0
49.4,20.2,20.61,1005.18,1019,0
34.2,43.7,20.1,1005.99,797,0
28.3,76.6,23.79,1008.82,212,0
28.1,83.8,25.1,1006.56,241,0
34.8,45.2,21.19,1005.71,889,0
25.9,91.9,24.48,1008.35,0,0
29,63.5,21.37,1006.65,213,0
26.2,90.6,24.54,1007.71,239,0
26.5,84.4,23.65,1006.93,896,1
28.4,74,23.32,1009.35,243,0
36.7,43.9,22.43,1009.63,933,0
27.9,75.5,23.17,1008.33,241,0
28.7,81.4,25.2,1008.44,935,0
29,77.2,24.6,1007.2,241,0
32.7,56.7,22.98,1004.91,926,0
25.9,76,21.34,1007.54,241,0
26.7,71.6,21.14,1005.34,213,0
51.3,21.2,22.95,1009.74,1019,0
28.4,82.8,25.19,1007.3,241,0
30.3,64.5,22.86,1007.8,243,0
26.5,85.2,23.81,1006.09,212,0
28.8,78.3,24.64,1007.59,241,0
32.9,46.8,20.03,1006.24,864,0
29.3,59.4,20.57,1007.19,213,0
28.9,62.5,21.02,1005.3,213,0
32.8,57.7,23.37,1005.01,838,0
29.2,71.6,23.54,1007,212,0
37.1,41.7,21.94,1009.41,933,0
26.7,83,23.57,1006.76,239,0
30.3,60.2,21.73,1006.55,213,0
26.2,91.7,24.74,1008.62,766,0
34.5,42,19.73,1009.22,900,0
30,69.2,23.74,1008.68,243,0
29.2,68.3,22.76,1010.93,243,0
28.7,58.6,19.79,1005.97,883,0
27.5,72.7,22.16,1008.24,213,0
27.2,75,22.38,1008.62,243,0
28.4,68.5,22.04,1008.58,213,0
38.1,38.5,21.53,1007.76,1009,0
32.3,60.2,23.6,1007.86,243,0
31.8,50.7,20.32,1008.36,877,0
29.3,71.7,23.66,1008.94,213,0
28.5,67.3,21.85,1007.19,213,0
27.1,85.6,24.48,1010.85,243,0
33.2,46,20.03,1005.81,876,0
30.3,61.5,22.08,1004.34,213,0
27.5,75.2,22.72,1008.96,894,0
31.3,46.4,18.44,1008.26,883,0
26,71.6,20.47,1007.74,213,0
33.2,45.2,19.74,1008.17,896,0
26.4,90.4,24.7,1007.65,238,0
27.9,67.1,21.23,1008.82,213,0
31.3,50.4,19.77,1004.25,213,0
32.4,47.8,19.92,1003.87,719,0
26.4,90,24.63,1007.95,238,1
29.2,71.6,23.54,1006.79,212,0
32.4,58.8,23.31,1007.16,243,0
37,36.2,19.56,1006.63,911,0
26.2,83.9,23.26,1007.34,239,0
27.6,70.5,21.75,1009.04,213,0
27.8,75.4,23.05,1008.19,241,0
33.4,51.1,21.92,1007.49,876,0
28.1,75.7,23.4,1008.88,243,0
32,59.9,23.24,1005.48,879,0
27.8,79.8,23.99,1009.55,598,0
28.4,67.2,21.73,1008.09,213,0
30.8,56.1,21.04,1004.44,857,0
28.6,64.5,21.25,1008.06,213,0
27.9,75.5,23.17,1008.52,243,0
32.1,56.5,22.37,1005.65,850,0
26.1,67.1,19.52,1008.12,344,0
29.8,69,23.5,1005.73,576,0
30.3,55.6,20.43,1005.49,213,0
33.6,56.2,23.67,1006.63,926,0
31.2,52.8,20.43,1006.64,213,0
30.5,59.9,21.83,1006.27,213,0
31.8,60.1,23.11,1005.32,753,0
33.3,52.2,22.18,1005.73,864,0
37.6,40.2,21.79,1007.74,924,0
27.6,84.2,24.69,1010.41,241,0
29.1,67,22.35,1009.76,241,0
33.1,53.2,22.3,1005.59,900,0
29.3,72.1,23.75,1009.77,243,0
27.3,85.3,24.61,1010.27,241,0
30.2,60.4,21.69,1006.53,213,0
26,72.9,20.76,1007.41,212,0
28,84.1,25.06,1006.02,241,0
26.7,88.2,24.58,1007.7,238,0
32.6,49.8,20.77,1008.39,243,0
28,80.7,24.37,1008.49,238,0
26.3,84.7,23.52,1006.75,238,0
32.6,54.3,22.18,1005.7,846,0
31.6,53.9,21.13,1003.6,861,0
31.2,55.7,21.3,1006.89,213,0
29.5,61.9,21.43,1008.24,213,0
31.6,50.3,20.01,1006.53,885,0
29.3,69.5,23.14,1006.63,212,0
33.3,55.2,23.1,1004.58,941,0
29.3,73.1,23.98,1005.81,238,0
28.7,65.8,21.67,1007.21,213,0
28.7,80.2,24.95,1007.16,243,0
28.1,70.1,22.14,1004.94,213,0
26.8,83,23.67,1006.84,239,0
34.1,53.1,23.2,1004.03,935,0
26.1,85,23.38,1006.8,238,0
26.3,91.9,24.88,1008.36,208,0
29.7,66.8,22.87,1010.87,243,0
27.3,75.1,22.5,1008.79,260,0
32.2,59.7,23.37,1010.48,933,0
27,86.5,24.55,1010.09,243,0
28.5,76.1,23.88,1007.29,239,0
30.5,60.2,21.91,1006.47,213,0
30.8,48.3,18.63,1009.34,868,0
28.7,72.1,23.18,1010.3,243,0
27.8,73.1,22.54,1008.44,212,0
28.7,74.1,23.63,1009.64,243,0
26.4,73,21.17,1005.3,213,0
29.2,60.9,20.88,1006.09,213,0
33,55.2,22.82,1004.74,952,0
28.9,77.9,24.66,1006.48,238,0
29.8,66.1,22.79,1010.53,243,0
29.2,70.7,23.33,1008.03,213,0
28,66.7,21.23,1008.83,213,0
33.2,45.5,19.85,1005.48,907,0
26.2,75.3,21.48,1006.79,241,1
30,58.5,20.98,1005.87,213,0
27.5,86.5,25.04,1005.23,241,0
25.8,74.1,20.84,1007.7,212,0
25.9,91.5,24.41,1008.11,239,0
32.5,56.2,22.65,1005.52,889,0
32.5,62.5,24.41,1008.95,959,0
31.2,52.7,20.4,1006.64,213,0
27.3,88.8,25.29,1005.28,241,0
27.3,73.1,22.06,1006.47,213,0
26.4,85.5,23.77,1007.3,239,1
35.8,46.2,22.45,1006.06,1008,0
26.3,86,23.77,1007.23,239,0
33.4,56.4,23.55,1008.84,870,0
27.5,71.6,21.91,1005.61,213,0
28.4,71.1,22.66,1008.94,213,0
27.6,70.5,21.75,1005.82,602,0
38.1,42,22.96,1008.3,982,0
32.2,60.5,23.59,1005.63,935,0
34.9,46,21.57,1007.06,866,0
27.7,71.2,22.01,1008.13,212,0
34.2,51.9,22.91,1005.42,956,0
26.2,90.8,24.58,1007.87,239,0
28.2,78.3,24.06,1007.33,212,0
29.5,67.4,22.83,1008.24,213,0
26.8,67.6,20.3,1008.82,803,0
38.5,36.7,21.1,1002.61,950,0
28.4,77,23.98,1007.39,212,0
29.5,65.1,22.25,1010.04,241,0
26.5,90.3,24.78,1007.79,238,0
26.4,83,23.28,1006.23,210,0
36.2,42.2,21.33,1007,922,0
35.1,45.5,21.57,1006.21,864,0
29.8,69.9,23.72,1009.72,241,0
26.5,91,24.91,1007.93,234,0
27.6,79.5,23.73,1008.89,241,0
26.2,87.9,24.04,1007.56,239,0
26.7,83.1,23.59,1006.72,238,0
30.5,61.2,22.18,1009.88,243,0
27.1,86.2,24.59,1006.96,239,0
30.1,57,20.65,1006.79,213,0
37.3,35.5,19.51,1005.1,905,0
32.8,47.2,20.08,1006,732,0
26.1,75.3,21.39,1007.12,656,1
30.2,58.7,21.22,1006,876,0
33.5,49.8,21.59,1007.82,864,0
29,65.2,21.81,1006.2,213,0
26,89.4,24.12,1007.56,264,0
32.8,56.4,22.99,1005.28,944,0
28.2,70.9,22.42,1008.31,213,0
26.9,86.6,24.47,1010.2,243,0
27.4,73.5,22.24,1008.11,212,0
28,82.3,24.7,1005.89,797,0
31.7,48.9,19.65,1007.28,868,0
29.2,77.4,24.84,1005.91,236,0
33.7,55.7,23.62,1009.22,965,0
28.3,66.5,21.46,1005.9,213,0
49.9,21.3,21.88,1009.53,1023,0
32.6,59.6,23.72,1008.82,957,0
35.3,47.1,22.32,1007.58,935,0
30.5,56.4,20.85,1007.67,213,0
32.1,64.5,24.56,1009.02,956,0
41.5,28.7,19.71,1007.71,969,0
33.1,52.3,22.02,1005.16,952,0
26.1,84.5,23.28,1006.75,239,0
37,40.2,21.25,1009.36,933,0
27.4,79.3,23.5,1008.1,241,0
26.1,69.6,20.11,1007.55,213,0
27.5,70.5,21.66,1004.65,213,0
31.7,50.2,20.07,1006.22,879,0
26,71.5,20.45,1008.12,213,0
34.1,47.5,21.37,1007.37,874,0
28.5,70.6,22.64,1009.17,241,0
26.4,76.8,22,1006.18,760,0
31.1,51.3,19.87,1004.59,213,0
27.2,75,22.38,1008.67,243,0
27.5,75.2,22.72,1008.73,243,0
26.7,83.6,23.69,1006.42,239,0
28.7,68.7,22.38,1008.62,213,0
26.5,88,24.35,1008.06,877,0
29.7,64.2,22.22,1008.03,213,0
27.2,72.7,21.87,1006.32,213,0
29.3,72.4,23.82,1008.91,213,0
33,55.5,22.91,1003.53,989,0
29.9,63,22.09,1010.39,243,0
30.7,61.1,22.34,1009.86,228,0
29.6,65.6,22.48,1008.28,213,0
33.6,52.2,22.45,1005.25,952,0
36.6,41.1,21.26,1008.7,922,0
28.3,68.4,21.93,1007.11,213,0
30.3,54.9,20.23,1006.55,238,0
26.4,90.2,24.66,1007.69,239,0
30,64.6,22.6,1005.38,213,1
27.3,75.1,22.5,1008.68,243,0
26.1,75.6,21.45,1005.51,213,0
31.7,61.1,23.28,1004.97,872,0
30.2,69.8,24.07,1004.79,251,0
33.2,53,22.33,1003.72,933,0
33.5,45.9,20.26,1005.63,851,0
27.6,64.7,20.35,1009.22,213,0
29.5,68,22.97,1006.02,212,0
26,91.5,24.51,1008.22,239,0
31.8,54.6,21.53,1003.55,868,0
29.6,67,22.82,1011.01,243,0
31.9,50.4,20.32,1006.07,879,0
27.4,75.1,22.6,1008.69,243,0
29.1,77.3,24.72,1006.72,243,0
30.1,57.7,20.85,1005.68,213,0
28.7,55.9,19.03,1009.6,846,0
35.8,46.5,22.56,1008.88,969,0
28.1,70.8,22.3,1008.32,213,0
27.8,76.8,23.35,1007.96,241,0
27.8,72.6,22.43,1008.76,212,0
29.7,65.1,22.44,1008.29,213,0
29.1,61.3,20.89,1008.02,213,0
29.2,59.6,20.53,1007.76,213,0
28,79.4,24.1,1007.12,212,0
26.6,85.5,23.97,1006.11,212,0
29.4,65.5,22.26,1009.81,241,0
32.1,60.8,23.58,1005.55,928,0
31.1,65,23.74,1005.7,911,0
28,80,24.23,1007.26,68,0
27.8,76.6,23.31,1008.02,241,0
26.5,90.4,24.8,1007.81,238,0
28.2,82.5,24.94,1005.9,890,0
34.1,43.4,19.9,1006.72,889,0
28.1,83.9,25.12,1006.35,241,0
28.1,80.1,24.34,1008.44,238,0
36.9,40.8,21.41,1008.81,920,0
27.9,70.7,22.09,1004.77,213,0
33.6,53.9,22.98,1005.15,941,0
31.3,55.4,21.3,1006.82,213,0
27.6,83.8,24.61,1005.76,565,0
29.2,61.5,21.04,1006.05,213,0
32.6,58.2,23.32,1009.47,967,0
32.2,61.7,23.92,1005.4,918,0
30.4,63.2,22.62,1010.21,243,0
35.4,44.3,21.4,1007.13,848,0
38.8,34.7,20.45,1008.31,903,1
28.1,82.8,24.9,1006.11,918,0
29.3,69.5,23.14,1006.47,212,0
28.4,72.8,23.05,1008.96,241,0
33.3,56,23.34,1006.58,930,0
28.3,84.1,25.36,1006.41,241,0
34.1,45.1,20.52,1007.39,792,0
32.2,59.9,23.43,1005.34,716,0
26.5,91.5,25,1008.8,853,0
34.8,46.1,21.51,1005.86,859,0
26,87.4,23.74,1006.91,238,0
31.6,58.1,22.36,1003.74,902,0
27.5,88.8,25.49,1005.43,241,0
24.1,91.7,22.66,1008.2,175,1
24.6,89.6,22.78,1004.84,169,0
32.9,47.4,20.24,1008.08,256,0
26.2,75.3,21.48,1006.67,212,1
33.5,51.6,22.17,1005.45,903,0
26.7,88.2,24.58,1008.19,894,0
31.6,60.3,22.97,1008.94,243,0
28,69.7,21.95,1004.88,213,0
29.8,70.8,23.93,1009.37,243,0
33.7,47.2,20.9,1005.28,900,0
27.5,85.3,24.81,1006.41,911,0
31.6,59.4,22.72,1005.77,827,0
26.2,85.5,23.57,1006.87,239,0
26.2,85.7,23.61,1007.27,239,0
27.7,90.5,26,1008.79,939,0
25.9,89.6,24.06,1007.74,543,0
27.5,82.6,24.27,1010.27,243,0
26.6,85.3,23.93,1009.16,241,0
28.8,74.8,23.88,1007.14,212,0
47.6,22.4,20.82,1006.14,1017,0
35.8,43.3,21.39,1006.51,1023,0
34,43.3,19.77,1006.65,894,0
35,49.9,23,1006.42,948,0
26.3,90,24.53,1008.01,238,1
31.6,73.8,26.35,1010.47,243,0
28.9,86.3,26.38,1010.34,241,0
28.7,86.1,26.14,1005.86,241,0
37.4,39,21.12,1006.83,918,0
32,54.7,21.74,1003.52,840,0
31.8,57.9,22.49,1005.6,889,0
31.4,51.7,20.27,1008.76,894,0
33.5,56.9,23.79,1006.8,933,0
32.4,56.5,22.65,1003.63,918,0
30.6,58.5,21.54,1006.14,213,0
31,51.9,19.96,1009.5,874,0
27.8,72.1,22.31,1004.64,213,0
29.5,75.5,24.71,1008.16,241,0
29.4,63.9,21.85,1008.7,213,0
24.1,91.5,22.63,1008.12,208,1
29.4,74.9,24.48,1005.51,241,0
30.4,57.6,21.1,1004.76,794,0
29.6,56.8,20.13,1009.75,872,0
29.3,63.5,21.66,1005.99,275,0
26.2,92,24.8,1008.56,582,0
33.3,47.1,20.5,1004.67,903,0
29.7,59.4,20.95,1006.83,213,0
26.9,84.6,24.08,1010.4,241,0
26.2,90.8,24.58,1007.86,241,0
38.6,36.4,21.05,1010.25,941,0
31.8,44.8,18.33,1008.11,894,0
28.1,77.6,23.82,1008.37,213,0
26.3,87.9,24.13,1007.05,239,0
32.1,63.1,24.2,1008.75,243,0
28.2,78.6,24.13,1007.14,243,0
27.1,85.9,24.54,1011,243,0
28.7,71.2,22.97,1008.18,213,0
37.2,39.4,21.1,1009.09,928,0
29.1,65.9,22.08,1008.63,213,0
36.9,36.3,19.51,1004.76,909,0
33.1,51.6,21.8,1006.53,890,0
31.2,63.8,23.53,1005.64,896,0
29.4,68.5,23,1007.25,208,0
27.3,70.3,21.42,1004.94,200,0
28.8,76.7,24.3,1008.93,212,0
37.2,41.6,21.99,1010.46,939,0
26.5,72.6,21.18,1005.36,213,0
32,53.6,21.41,1003.64,840,0
31.9,54.3,21.53,1003.55,840,0
33.3,57.7,23.83,1005.28,704,0
29.7,63.9,22.14,1004.06,213,0
27.6,79.7,23.78,1009.46,442,0
37,40.5,21.38,1007.01,972,0
25.9,72.3,20.53,1007.49,212,0
29.6,67,22.82,1007.19,213,0
30.2,58,21.02,1007.87,213,0
28.5,81,24.92,1007.4,241,0
32.6,54.2,22.15,1010.52,918,0
29.3,71.7,23.66,1008.75,213,0
26.7,71.4,21.1,1005.38,213,0
28.3,71.1,22.56,1007.57,213,0
26.1,89.9,24.31,1007.92,835,0
28.1,75.7,23.4,1009.15,243,0
33.2,48.1,20.75,1005.46,810,0
25.8,74.3,20.88,1007.39,212,0
32.4,54.4,22.02,1010.47,920,0
35.3,47.2,22.35,1006.58,969,0
30.5,62.6,22.56,1006.38,373,0
34.2,43.9,20.18,1005.25,898,0
28.7,69.2,22.5,1009.26,241,0
30.2,71.1,24.38,1006.69,509,0
30.7,55.3,20.72,1009.48,885,0
32,54.6,21.71,1003.2,980,0
26.1,71.5,20.54,1007.6,212,0
28.1,71.8,22.53,1008.51,213,0
36.3,41.6,21.19,1008.32,928,0
26.1,91,24.51,1008.01,236,0
30,67.2,23.25,1007.77,900,0
29.9,80.5,26.18,1008.91,948,0
30.4,60.9,22.01,1008.59,213,0
36.4,44.1,22.23,1009.59,928,0
27.4,88.8,25.39,1005.48,241,0
28.2,76.5,23.68,1008.36,213,0
30.7,60.7,22.24,1009.63,243,0
36.6,42.8,21.92,1008.74,970,0
27.5,74.3,22.52,1006.44,874,0
26.3,90,24.53,1008.64,241,0
26.2,87.9,24.04,1007.1,239,0
35,44.7,21.19,1005.35,883,0
26.6,86.4,24.14,1007.38,239,1
29.7,76.8,25.19,1009.41,241,0
26.6,68.9,20.42,1008.21,213,0
30.9,63.9,23.27,1007.76,902,0
37.3,43.1,22.66,1009.78,950,0
27.5,70.4,21.63,1009.12,213,0
28.2,69.3,22.04,1007.28,213,0
28.3,71.8,22.72,1009.16,213,0
28.4,71.1,22.66,1008.93,213,0
29.5,60.8,21.14,1007.97,213,0
31.2,46,18.21,1008.78,885,0
28.1,73,22.8,1008.76,241,0
24.1,91.8,22.68,1008.31,176,1
28.8,68.6,22.45,1009.39,241,0
34.7,54,24.03,1004.19,972,0
31.6,51.1,20.27,1006.77,876,0
26.6,71.9,21.11,1005.28,213,0
28.3,74.7,23.38,1009.39,243,0
33.3,52,22.11,1010.6,918,0
29.6,67.1,22.85,1007.34,213,0
31.6,53.3,20.95,1006.16,390,0
29.7,75.6,24.93,1008.24,241,0
32.9,56.1,22.99,1007.62,889,0
36.3,40.1,20.59,1006.74,916,0
28.2,74.6,23.26,1008.66,241,0
32.6,44.7,19.02,1007.7,894,0
26.8,81.8,23.43,1008.17,909,0
28.3,71.7,22.7,1009.33,213,1
34.1,56.2,24.14,1004.23,969,0
28.2,84.5,25.34,1005.83,505,0
37.4,38,20.69,1006.94,905,0
26.3,69.5,20.28,1008.33,213,0
29.1,76.5,24.55,1006.93,241,0
28.2,75.8,23.52,1008.93,243,0
33.2,53.1,22.37,1010.56,918,0
30.8,61.2,22.47,1006.77,896,0
28.7,74.5,23.72,1007.4,212,0
33.2,66.2,26.04,1004.29,213,0
33.8,46.9,20.89,1005.31,874,0
29,73.8,23.85,1010.21,243,0
31.9,44.2,18.21,1008,900,0
29.3,68.7,22.95,1010.89,243,0
34.1,51.7,22.76,1009.21,963,0
31.2,51.8,20.12,1006.58,213,0
28.1,84.1,25.16,1007.18,241,0
27.8,79.6,23.95,1009.63,664,0
36.9,41.4,21.65,1008.97,941,0
27,66.4,20.2,1008.74,213,0
28.6,78,24.39,1007.66,241,0
26.5,89.6,24.65,1008.5,225,1
34,52,22.76,1004.72,959,0
47.9,20.2,19.39,1005.8,1019,0
26.4,86.5,23.96,1007.31,239,1
30,65.5,22.83,1009.94,241,0
28.1,75.7,23.4,1009.01,243,0
33.6,53.9,22.98,1007.8,950,0
33,57.1,23.38,1007.07,943,0
29.9,67,23.11,1010.78,243,0
34.9,44.2,20.92,1005.27,898,0
27,74.8,22.15,1008.37,243,1
32.5,56.5,22.74,1003.65,909,0
28.4,63.3,20.76,1005.92,879,0
28.9,67.8,22.35,1009.62,241,0
33.5,55,23.22,1004.75,952,0
34.8,44.3,20.86,1005.32,885,0
30.5,63.3,22.74,1006.76,892,0
26.8,83.3,23.73,1006.28,212,0
25.9,80.1,22.2,1004.92,180,0
30.9,46.6,18.15,1009.14,876,0
33.9,54.3,23.38,1004.62,957,0
28.1,75.7,23.4,1009.08,243,0
32.6,54.4,22.21,1005.19,714,0
33.7,50.4,21.97,1010.63,931,0
27.8,75.1,22.98,1008.48,243,0
27,85.3,24.32,1010.4,243,0
30.1,58.2,20.99,1005.7,213,0
28.8,90.6,27.11,1008.44,230,1
27.1,84.3,24.22,1006.18,916,0
36.5,43.8,22.21,1009.21,941,0
30.7,74.3,25.6,1007.76,243,0
37.1,36,19.55,1004.31,918,0
28.8,63.1,21.08,1008.33,213,0
31.1,54.6,20.88,1007.1,213,0
26.5,72.5,21.15,1005.32,213,0
28.3,83.8,25.3,1008.38,935,0
29.2,71,23.4,1006.78,210,0
34,51.5,22.6,1004.95,974,0
31.2,63.8,23.53,1005.77,909,0
27.9,78.6,23.84,1008.53,920,0
34.3,43.8,20.23,1005.19,892,0
34,49.2,21.85,1010.54,935,0
25.9,71.1,20.26,1007.53,212,0
31.3,62.1,23.18,1009.12,243,0
28.6,68.3,22.19,1008.56,213,0
26.7,80,22.96,1008.53,243,0
33.4,56.4,23.55,1009.18,969,0
28,84.6,25.16,1006.27,241,0
30,58.5,20.98,1005.83,213,0
29,63.1,21.27,1006.42,213,0
