@RELATION weather_clean_2hr_60

@ATTRIBUTE temp NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE dewpoint NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE rain {0,1}

@data
29.4,76.6,24.86,1008.63,944,0
29.3,76.6,24.76,1005.87,241,0
29.4,66.9,22.61,1010.96,243,0
29.7,69.5,23.52,1008.96,213,0
31.9,59.1,22.92,1007.66,909,0
29,79.5,25.09,1008.48,941,0
35.2,48.6,22.74,1006.76,948,0
33.2,47.6,20.58,1005.25,898,0
29.8,70,23.74,1009.55,243,0
28.1,79.1,24.13,1007.12,212,0
34.4,53.9,23.72,1009.01,959,0
30.2,63,22.38,1006.4,213,0
30.3,73.1,24.94,1008.67,943,0
28.2,68.8,21.93,1007.24,213,0
29.8,71.6,24.12,1006.83,241,0
27.9,70.1,21.95,1004.76,213,0
26.4,90.1,24.64,1007.67,239,0
26.3,90.6,24.64,1007.62,239,0
29.1,65.6,22,1008.7,213,0
27.3,64.7,20.07,1009.04,837,0
33.5,53.5,22.77,1007.5,943,0
35.8,46.2,22.45,1006.06,1008,0
32.8,56.2,22.93,1006.97,905,0
27.6,76.4,23.07,1005.21,213,0
31.6,60.1,22.92,1003.86,872,0
31.6,49.7,19.82,1006.32,866,0
27.7,75.4,22.95,1008.33,243,0
29.5,60.8,21.14,1007.97,213,0
32.1,63.1,24.2,1008.75,243,0
33.8,54.6,23.38,1009.24,967,0
31.2,45.6,18.07,1008.5,883,0
28.2,76.2,23.61,1006.68,213,0
32.3,58.9,23.24,1005.65,922,0
31,60.8,22.55,1004.23,213,0
30,63.5,22.32,1010.56,243,0
27.7,72.4,22.28,1008.31,213,0
28.4,65.6,21.34,1006.07,213,0
26.1,85.2,23.42,1006.58,239,0
27.7,80.4,24.02,1005.8,212,0
26.9,88.3,24.8,1008.14,905,0
35.4,42.5,20.73,1006.68,911,0
35,43.6,20.78,1005.34,881,0
27.5,70.4,21.63,1009.12,213,0
41.1,33.7,21.98,1007.64,965,0
29.7,64.1,22.19,1004.43,213,0
26.3,85.6,23.69,1007.11,239,0
31.2,60,22.52,1006.55,243,0
30.4,71.9,24.76,1008.89,241,0
32.5,60.8,23.95,1010.1,941,0
31,51.4,19.81,1004.62,213,0
26.9,81.9,23.55,1006.84,212,0
28.2,78.7,24.15,1008.44,212,0
29.2,64.5,21.82,1008.81,213,0
34.5,45.3,20.96,1007.54,900,0
33.6,46.7,20.63,1005.38,866,0
27,86.8,24.61,1010.27,243,0
30,70,23.93,1009.01,243,0
31.3,55.2,21.24,1005.82,559,0
31,67.9,24.38,1010.28,931,0
30.4,59.6,21.66,1003.74,213,0
27.6,86.8,25.2,1008.2,924,0
29.7,72.8,24.3,1005.13,241,0
27.2,72.7,21.87,1006.32,213,0
27.7,72.1,22.22,1004.8,213,0
33,57.1,23.38,1007.32,900,0
32.4,54.4,22.02,1010.47,920,0
29.3,71.7,23.66,1008.75,213,0
34,52,22.76,1004.72,959,0
33.8,51.6,22.45,1005.68,883,0
33.9,44.7,20.2,1007.57,762,0
26.3,81.3,22.84,1005.32,213,0
29.8,75.6,25.02,1008.85,241,0
29.5,60.3,21,1006.31,678,0
29.1,59.8,20.49,1007.85,213,0
27.2,81.8,23.82,1009.5,243,0
47.6,24.5,22.28,1007.48,956,0
28.1,79.8,24.28,1008.43,238,0
24,91.8,22.58,1007.31,208,0
31.8,53.9,21.32,1003.56,866,0
29.4,71.7,23.75,1006.49,907,0
33.6,54.8,23.26,1009.79,920,0
27.6,79.4,23.71,1008.51,241,0
26.2,73.9,21.18,1005.38,213,0
28.9,73.4,23.66,1006.95,213,0
27.7,75.3,22.93,1008.36,241,0
32.1,62.6,24.06,1010.41,920,0
38.6,36.4,21.05,1010.25,941,0
34.4,49.1,22.18,1007.37,931,0
26.8,82.6,23.59,1006.75,212,0
28.8,63,21.06,1005.43,213,0
27.3,81.7,23.9,1010.06,243,0
26.1,88.1,23.97,1007.39,241,0
28.2,82.5,24.94,1005.9,890,0
26.2,84.4,23.36,1007.4,239,0
30.2,69.8,24.07,1004.79,251,0
32.2,59.7,23.37,1006.17,243,0
33.7,50.1,21.87,1009.1,970,0
28.2,75,23.35,1008.17,213,0
28.1,69,21.88,1005.12,213,0
29.8,70.8,23.93,1009.37,243,0
27.6,83.9,24.63,1005.78,362,0
33.4,47.6,20.76,1005.49,864,0
28.1,75.7,23.4,1008.88,243,0
33.8,48.1,21.3,1007.28,866,0
33.6,52.4,22.52,1009.88,916,0
31.8,49.7,20,1008.08,868,0
29.6,67.5,22.95,1008.2,243,0
32.2,50,20.46,1009.47,902,0
28.8,62.9,21.03,1005.64,213,0
26.4,84.4,23.56,1006.63,236,0
34.5,46.4,21.35,1005.45,885,0
29,63.5,21.37,1006.65,213,0
31.2,60.7,22.71,1005.7,814,0
28.7,76.4,24.14,1010.15,844,0
32.5,58,23.17,1006.68,243,0
25.8,73.5,20.7,1007.78,212,0
29.2,71.5,23.52,1008.61,213,0
27.1,80.8,23.52,1005.47,370,0
26.7,83,23.57,1006.76,239,0
34.2,43.2,19.92,1008.79,902,0
33.2,45.3,19.78,1007.97,890,0
29,66.3,22.08,1009.71,241,0
33.4,43.4,19.27,1007.59,889,0
26.9,85.6,24.28,1004.79,213,0
26.3,85.2,23.61,1006.83,238,0
33.3,46.6,20.33,1005.3,892,0
31.4,57.5,22,1006.04,243,0
28,69.7,21.95,1004.88,213,0
33.9,46.7,20.91,1007.38,905,0
32.3,70.2,26.18,1009.18,967,0
31.6,53.9,21.13,1003.6,861,0
28.1,69.2,21.93,1007.28,213,0
28.1,79,24.11,1007.17,212,0
31.8,54.6,21.53,1003.55,868,0
28.7,75.2,23.87,1007.34,212,0
30.3,61.5,22.08,1004.34,213,0
28.5,68.5,22.14,1006.85,208,0
32.2,62.2,24.05,1004.87,965,0
32.8,57.8,23.39,1010.73,924,0
28.4,76.1,23.78,1007.62,239,0
29.4,61.3,21.18,1005.01,213,0
28.8,65.6,21.72,1007.01,213,0
29.2,71,23.4,1006.78,210,0
28.8,75.2,23.97,1007.36,212,0
29.4,62.6,21.52,1006.1,472,0
29.3,68.9,23,1006.31,212,0
30.7,62.7,22.77,1006.29,500,0
26.5,72.5,21.15,1005.26,213,0
28.6,77,24.17,1007.18,239,0
27.3,65.9,20.37,1009.05,213,0
29.7,63.7,22.09,1004.25,213,0
34.5,43.5,20.3,1005.37,887,0
37.2,39.4,21.1,1007.58,920,0
33.5,44.7,19.84,1006.23,887,0
37.5,33.9,18.94,1004.14,922,0
26.3,89.2,24.38,1007.97,859,0
27.9,75.5,23.17,1008.52,243,0
32.2,50.4,20.59,1008.55,243,0
26.5,83.8,23.54,1007.93,866,0
25.9,71.2,20.28,1007.59,212,0
31.2,50.7,19.77,1004.29,215,0
26.2,91.7,24.74,1008.52,701,0
32.8,48.5,20.52,1004.8,909,0
29.1,77.3,24.72,1006.2,520,0
37.2,40.1,21.39,1009.1,931,0
30.3,60.2,21.73,1006.55,213,0
32.1,62.8,24.12,1008.71,243,0
29.5,61.9,21.43,1008.24,213,0
28,70.3,22.09,1004.82,213,0
28.2,64.2,20.8,1004.28,213,0
32,43.8,18.16,1007.93,894,0
33.5,47.7,20.89,1007.5,879,0
28,70.7,22.18,1008.37,213,0
30.2,61.3,21.93,1006.61,213,0
32.8,50.5,21.18,1007.33,909,0
28.2,73.4,22.99,1008.14,213,0
34.4,50.2,22.55,1007.91,933,0
28.8,56.9,19.41,1009.56,863,0
29.2,61.4,21.01,1006.07,213,0
27.5,72.7,22.16,1008.23,213,0
26.6,88.7,24.58,1007.67,238,0
27.1,75.2,22.33,1008.78,766,0
33.5,51.6,22.17,1005.48,894,0
31.6,53,20.86,1006.15,450,0
26.7,85.6,24.08,1009.29,243,0
37.1,36,19.55,1004.96,905,0
34.2,48.5,21.8,1006.55,948,0
33,55.5,22.91,1009.71,924,0
28.1,79,24.11,1008.13,212,0
33.3,54,22.74,1003.35,987,0
30,59.5,21.25,1004.87,613,0
27.6,70.6,21.78,1008.02,213,0
33.3,46.2,20.19,1004.48,911,0
28.2,76.9,23.76,1010.5,751,0
29.6,74.6,24.61,1008.56,944,0
35.3,47.2,22.35,1006.58,969,0
34.2,43.7,20.1,1005.99,797,0
28,79.5,24.12,1008.01,212,0
29,63.2,21.3,1006,213,0
27.9,70.7,22.09,1004.64,213,0
28.7,79.3,24.76,1007.63,241,0
27,82,23.66,1007.34,212,0
33.2,51.7,21.93,1003.58,954,0
33.6,56.2,23.67,1006.63,926,0
28.1,76.7,23.62,1008.28,213,0
32.5,51.9,21.35,1007.2,907,0
27.7,78.5,23.62,1007.4,243,0
30.7,52.9,20,1005.07,215,0
29.7,56.3,20.08,1009.79,872,0
31,61.6,22.76,1006.84,243,0
32.5,60.4,23.84,1009.12,965,0
28.6,76.3,24.02,1003.19,827,0
32.7,57.8,23.3,1005.2,922,0
28.9,64.7,21.59,1006.9,213,0
28.2,82.4,24.92,1005.9,920,0
29.6,75.5,24.81,1008.61,241,0
29.7,72.5,24.23,1009.57,241,0
29.8,73.2,24.48,1009.49,241,0
32.4,60.1,23.67,1007.66,879,0
34.3,55.4,24.09,1004.24,969,0
29.4,68.5,23,1007.25,208,0
32,61.9,23.78,1010.4,855,0
29.3,71.4,23.59,1008.58,213,0
28.3,67.2,21.64,1005.92,213,0
27.5,82.6,24.27,1010.27,243,0
33.6,56.3,23.7,1006.9,935,0
39.1,38.5,22.41,1003.43,939,0
32.5,57.3,22.97,1007.33,903,0
37.5,40.9,21.98,1010.38,943,0
31.6,49.9,19.88,1006.42,842,0
26.9,66.7,20.18,1008.72,213,0
29.9,71.7,24.23,1006.68,241,0
33.3,54.5,22.89,1006.99,935,0
32.3,59.8,23.49,1007.58,243,0
31,57.1,21.52,1006.07,357,0
33.8,57.1,24.12,1003.96,980,0
27.3,78.9,23.32,1005.9,544,0
30.8,65,23.46,1004.14,809,0
34.3,60.2,25.48,1008.93,987,0
27.4,69.4,21.3,1008.91,213,0
26.5,90.4,24.8,1007.75,236,0
32.2,61.5,23.86,1010.28,903,0
32.5,56.2,22.65,1005.52,889,0
34,51.7,22.66,1005.42,956,0
26.5,84.4,23.65,1006.93,896,0
35.3,44.6,21.42,1005.36,900,0
27,82,23.66,1007.05,212,0
26.2,87.9,24.04,1007.16,239,0
27.8,76.8,23.35,1007.96,241,0
29.5,66.9,22.7,1008.29,213,0
29,77.9,24.75,1007.7,238,0
31.2,60.8,22.73,1006.58,243,0
30.9,56.7,21.31,1007.38,213,0
37.1,36,19.55,1004.31,918,0
28.4,77.1,24,1003.78,732,0
33.2,53,22.33,1003.72,933,0
30,65.1,22.73,1006.44,208,0
26.9,81.4,23.44,1005.17,213,0
28.7,74.5,23.72,1007.4,212,0
28.9,78.6,24.81,1007.65,241,0
34.9,46,21.57,1007.06,866,0
28,75.6,23.29,1008.17,241,0
27.9,75.6,23.19,1008.97,243,0
26.2,85.8,23.63,1007.08,239,0
31.7,50.2,20.07,1008.95,883,0
29.3,68.7,22.95,1010.93,243,0
25.2,79.3,21.36,1007.68,208,0
27.4,81.9,24.03,1005.48,213,0
31.4,59.6,22.59,1006.31,243,0
33,62,24.75,1010.57,870,0
32.3,61.5,23.96,1010.39,877,0
32.7,57.5,23.22,1009.6,868,0
28.1,70.1,22.14,1004.94,213,0
34.3,51.9,23,1009.1,965,0
30.1,69.4,23.88,1008.73,243,0
29.3,75.2,24.45,1010.23,868,0
27.5,74.9,22.65,1008.15,801,0
32.2,48.5,19.97,1006.29,667,0
33.1,51.2,21.68,1006.55,900,0
29.2,61.7,21.09,1005.26,213,0
27.8,75.4,23.05,1008.19,241,0
28.2,77.1,23.81,1003.66,770,0
32,49.1,19.99,1006.14,829,0
28.1,75.5,23.36,1006.27,213,0
30.2,73.3,24.89,1008.77,241,0
27.4,75.1,22.6,1008.62,243,0
28.7,78.7,24.63,1007.64,241,0
30.3,55.6,20.43,1005.49,213,0
28.4,76.3,23.83,1003.73,753,0
33.9,51.1,22.38,1004.08,935,0
33.9,53.2,23.04,1010.79,941,0
38.1,45.7,24.36,1005.98,1008,0
32.8,57.7,23.37,1005.01,838,0
31.7,50.8,20.26,1006.47,221,0
34.5,42.3,19.85,1008.67,902,0
26.3,76.7,21.88,1006.02,647,0
33,53.3,22.24,1005.51,907,0
44.7,33.6,25.06,1009.07,989,0
28.4,81.9,25.01,1007.35,241,0
31.2,61.9,23.03,1009.23,243,0
30.7,56.7,21.12,1004.51,848,0
30.9,68.3,24.38,1008.7,952,0
28.7,66.2,21.77,1006.06,213,0
28.5,76.1,23.88,1007.29,239,0
26.7,84.6,23.89,1006.2,212,0
27,81.9,23.64,1007.55,212,0
32.3,60.9,23.79,1005.09,864,0
31.8,60.1,23.11,1005.32,753,0
30.3,69.6,24.12,1005.12,206,0
28.3,70.8,22.49,1007.76,245,0
36.3,44.8,22.4,1010.16,941,0
36.7,57.4,26.91,1008.77,985,0
31.4,54.4,21.1,1006.48,213,0
27.9,79.9,24.11,1008.23,239,0
29.8,70.5,23.86,1009.28,243,0
32.2,59.6,23.34,1007.45,900,0
30.9,63.5,23.17,1007.34,241,0
30.5,60.2,21.91,1006.47,213,0
30.8,63.6,23.1,1006.76,243,0
33.2,48.1,20.75,1005.46,810,0
27.2,79.2,23.28,1005.09,213,0
28.8,76.3,24.21,1007.2,239,0
33.1,55.3,22.94,1009.08,928,0
25.8,73.8,20.77,1007.45,212,0
28.7,63.1,20.99,1006.09,213,0
26.9,79.3,23.01,1007.55,212,0
31.1,51.3,19.87,1004.59,213,0
28.7,72.2,23.2,1010.32,243,0
28.2,83.1,25.06,1006.83,241,0
28.7,75,23.83,1007.15,212,0
34.9,44.2,20.92,1005.27,898,0
33.2,56.1,23.27,1006.18,922,0
27.2,79,23.24,1005.78,228,0
33.2,53.1,22.37,1003.56,933,0
27.5,72.2,22.05,1006.84,213,0
34.8,47.2,21.9,1004.87,883,0
28.1,70.8,22.3,1008.32,213,0
27.5,70.9,21.75,1006.7,213,0
28.2,81,24.63,1008.44,239,0
27.8,72.3,22.36,1008.71,212,0
34.5,44.5,20.67,1009.74,889,0
30.7,64.4,23.21,1006.48,213,0
25.5,91.8,24.07,1008.62,0,0
27.4,83,24.26,1005.15,213,0
36.7,42.7,21.97,1010.44,941,0
30,71.3,24.24,1004.84,241,0
27.8,75.5,23.07,1008.15,241,0
28.3,76.5,23.77,1010.4,744,0
32.2,63.7,24.45,1008.97,243,0
29.9,70.1,23.86,1009.23,243,0
30.1,69.6,23.93,1004.76,329,0
28.1,79.4,24.2,1005.68,213,0
31.6,50,19.91,1006.35,887,0
33.4,45.4,20,1004.31,905,0
27,86.2,24.5,1005.03,213,0
27.8,85.1,25.06,1005.83,241,0
30.6,58.9,21.65,1006.12,213,0
46.7,25.4,22.12,1006.37,1019,0
29,65.2,21.81,1006.2,213,0
46.9,24.4,21.63,1007.46,941,0
42.2,32.4,22.29,1005.36,1011,0
26.4,82.2,23.12,1006.17,212,0
31.9,49,19.86,1006.4,874,0
26.8,82.2,23.51,1009.09,243,0
26.7,83.6,23.69,1006.42,239,0
31.2,63.8,23.53,1005.64,896,0
33,48.2,20.6,1004.42,885,0
29.5,66.8,22.68,1005.77,212,0
30.8,68.6,24.36,1006.38,794,0
27,83.6,23.98,1008.68,241,0
31,51.6,19.87,1004.65,213,0
31.8,67.7,25.09,1010.37,905,0
37.9,39.7,21.85,1010.33,948,0
33.7,47.9,21.14,1008.19,876,0
28.4,89.5,26.51,1008.81,941,0
31.6,53.3,20.95,1004.37,840,0
33.6,53.8,22.95,1007.82,946,0
27.3,73.1,22.06,1006.47,213,0
30.1,61.4,21.86,1003.88,213,0
28.4,76.8,23.93,1007.36,212,0
28.7,81.4,25.2,1008.44,935,0
26.3,73.1,21.1,1005.32,212,0
34.8,50,22.85,1009.01,961,0
29.2,59.4,20.48,1007.6,213,0
27.8,87.2,25.47,1005.51,241,0
26.1,72,20.66,1008.2,212,0
27.4,82,24.05,1010.08,243,0
27.6,76.6,23.12,1007.97,241,0
35.8,48,23.09,1008.99,991,0
29.7,71.2,23.93,1004.87,241,0
31.2,54.1,20.82,1007,213,0
26.7,68.1,20.33,1008.36,213,0
27.9,75.1,23.08,1005.73,213,0
31.3,50.3,19.74,1004.21,213,0
29,74.2,23.94,1010.18,243,0
28.9,74,23.8,1010.08,243,0
34.1,63.6,26.22,1006.25,630,0
29.8,65.1,22.54,1006.87,213,0
31.7,56.4,21.97,1007.59,902,0
29.8,63.5,22.13,1008.02,213,0
36.7,45.8,23.13,1009.84,950,0
28.1,70.2,22.16,1004.87,213,0
29.6,67.6,22.97,1006.59,892,0
28.3,66.3,21.42,1007.04,213,0
32,58.4,22.82,1005.7,868,0
30.5,65.3,23.25,1007.17,243,0
26.7,67.6,20.21,1008.58,213,0
28.8,76.2,24.19,1007.1,241,0
33.8,51.5,22.42,1010.59,840,0
47.9,23.8,22.05,1009.62,1021,0
27.4,86.6,24.97,1005.11,241,0
28.6,74.4,23.6,1008.76,243,0
26.3,85.6,23.69,1007.21,239,0
34.3,44.1,20.34,1007.34,900,0
34.2,56.3,24.26,1004.11,980,0
28.7,86.1,26.14,1005.86,241,0
30.6,54.3,20.33,1005.21,213,0
24,90.9,22.42,1008.21,208,0
28.3,77.6,24.01,1009.75,760,0
27.7,81.6,24.26,1007.62,212,0
29.4,68.6,23.02,1007.83,212,0
27.4,77.2,23.05,1005.72,837,0
26.7,84.6,23.89,1006.7,896,0
25.9,73,20.69,1007.42,212,0
34.1,53.1,23.2,1009.89,944,0
29.5,67.5,22.85,1008.27,213,0
30.9,46.6,18.15,1009.14,876,0
24.1,92,22.72,1006.69,208,0
28.7,71.2,22.97,1008.17,213,0
29.6,73,24.25,1007.12,243,0
29.8,66.1,22.79,1010.53,243,0
29.9,64.6,22.51,1006.62,213,0
30.8,52.7,20.03,1004.92,213,0
28.3,75.3,23.51,1004.75,210,0
30.1,66.9,23.27,1005.19,797,0
32.6,57.6,23.15,1008.96,935,0
27,85.8,24.42,1010.92,243,0
27.7,79.6,23.85,1008.87,241,0
30.8,64.4,23.31,1006.76,243,0
26.9,81.3,23.42,1007.59,212,0
26.8,71.6,21.24,1005.43,212,0
32.6,46.2,19.55,1003.6,814,0
37.9,37.4,20.88,1006.83,907,0
28.1,72.6,22.71,1008.13,213,0
27.2,69.7,21.18,1008.98,213,0
34.4,50.9,22.77,1005.61,957,0
36.8,41.8,21.71,1007.44,959,0
29,77.3,24.62,1007.05,241,0
29.3,68.6,22.93,1007.43,245,0
36.1,45.4,22.44,1006.75,972,0
31.7,50.2,20.07,1006.22,879,0
28.8,65.5,21.69,1005.94,213,0
34.7,45,21.03,1005,874,0
27.9,70.7,22.09,1004.83,213,0
29.1,76.5,24.55,1006.41,241,0
29.7,63.6,22.06,1007.97,213,0
31.8,50,20.1,1006.36,851,0
27.2,65.1,20.07,1008.99,829,0
30.2,70.2,24.17,1009.14,243,0
33.5,45.4,20.09,1007.99,903,0
28.7,63.5,21.09,1008.38,213,0
27.2,87.5,24.94,1008.12,916,0
27.8,79.5,23.93,1009.42,332,0
26.1,69.7,20.13,1008.23,667,0
30.3,70,24.22,1008.89,243,0
36.8,40,20.99,1009.01,924,0
26.9,83,23.77,1007.27,239,0
34.8,44.4,20.9,1005.76,883,0
33.5,47,20.65,1004.3,907,0
29.8,63.8,22.21,1004.31,213,0
27.6,71.9,22.07,1005.29,213,0
29.2,77.8,24.92,1008.51,941,0
36,49.3,23.71,1007.19,970,0
28.7,73.6,23.52,1009.48,243,0
29.6,76.7,25.07,1009.45,241,0
26.4,66.8,19.73,1007.26,213,0
30.7,57.8,21.44,1006.03,213,0
33.1,54.7,22.76,1006.95,890,0
47.3,25.3,22.56,1006.3,978,0
26,84.5,23.18,1006.94,239,0
32.4,59.2,23.42,1007.26,243,0
32.2,58.8,23.12,1004.63,903,0
32.7,55.2,22.54,1007.54,903,0
32.1,60.8,23.58,1005.55,928,0
34.8,44.5,20.94,1006.2,907,0
28.5,78.8,24.46,1008.07,238,0
30.4,64.4,22.93,1007.35,243,0
29.2,70.7,23.33,1008.03,213,0
50.3,20.7,21.74,1009.78,1019,0
29.8,63.3,22.08,1007.79,213,0
27,85.1,24.28,1004.43,213,0
28.2,71.5,22.56,1006.45,887,0
32.6,59.2,23.6,1009.77,876,0
33.3,56,23.34,1006.58,930,0
28.9,65.4,21.76,1005.98,213,0
33.1,57.4,23.56,1006.54,905,0
27.8,79.6,23.95,1009.17,241,0
40.1,36.6,22.46,1006.92,952,0
26.9,83.1,23.79,1009.12,243,0
36.3,46.2,22.91,1006.21,1013,0
28.8,63.1,21.08,1008.33,213,0
30.8,48.3,18.63,1009.34,868,0
29.7,69.2,23.45,1006.69,208,0
26.7,66,19.82,1008.55,738,0
25.9,72.3,20.53,1007.49,212,0
26.9,72.5,21.54,1005.86,213,0
29.3,72.4,23.82,1008.91,213,0
33.6,52.8,22.64,1004.94,976,0
28.1,75.5,23.36,1006.43,213,0
27.7,90.5,26,1008.79,939,0
37.7,38.1,21,1005.23,1009,0
26.2,83.6,23.2,1007.58,243,0
28.4,76.2,23.8,1006.87,213,0
33.2,45.5,19.85,1005.48,907,0
27.3,75.1,22.5,1008.72,243,0
28,82.8,24.8,1005.65,902,0
35.3,43.1,20.87,1006.48,911,0
49.9,20.4,21.18,1009.81,1011,0
32.2,52.5,21.26,1005.39,755,0
31.7,61.1,23.28,1004.97,872,0
31.4,64,23.77,1005.28,933,0
34.2,43.5,20.03,1006.95,885,0
33.8,52.9,22.86,1004.81,957,0
27.4,88.9,25.41,1005.35,241,0
26.4,73.1,21.19,1005.34,213,0
27.1,75,22.29,1008.79,396,0
37.4,39.5,21.32,1006.96,900,0
28.1,70.4,22.21,1004.88,213,0
34.1,51.3,22.63,1004.47,939,0
28.9,75.4,24.11,1008.65,941,0
28.7,72.1,23.18,1010.3,243,0
27,72.2,21.57,1006,212,0
29.1,72.7,23.7,1007.08,212,0
30.3,68.6,23.88,1006.55,909,0
32.3,60,23.55,1007.68,243,0
28.1,82.8,24.9,1006.11,918,0
28.3,82.2,24.97,1005.99,846,0
30.3,61.7,22.13,1010.12,243,0
28.8,64.1,21.34,1006.97,213,0
26.8,86.2,24.3,1009.54,241,0
24.5,90,22.75,1004.5,191,0
30.4,57.8,21.16,1004.75,816,0
30.6,67,23.77,1010.24,889,0
26.1,69.4,20.06,1007.52,212,0
29.1,76.4,24.52,1010.23,861,0
29.9,55.4,20,1009.77,866,0
28.7,76.8,24.22,1008.85,212,0
31.2,63.8,23.53,1009.37,959,0
32.2,60.7,23.65,1005.68,935,0
29.5,63.4,21.82,1004.43,213,0
35.7,50.2,23.74,1007.45,931,0
26.7,87.3,24.41,1009.85,243,0
29.4,59.5,20.69,1006.19,213,0
26,71.8,20.52,1007.68,213,0
28.1,69.6,22.02,1007.18,213,0
28.7,56.1,19.09,1009.59,848,0
41.5,35.6,23.23,1005.6,1000,0
26.8,71.2,21.15,1005.41,213,0
34.9,43.9,20.81,1006.31,907,0
27.1,80.2,23.39,1008.48,243,0
31.9,49,19.86,1006.21,885,0
46.5,26.1,22.4,1004.22,974,0
29.3,72.5,23.84,1010.15,243,0
43.8,31.4,23.15,1003.53,983,0
27.1,80.8,23.52,1008.25,239,0
31.5,61.9,23.31,1008.71,954,0
27.4,75.1,22.6,1008.65,243,0
26.1,76.1,21.56,1005.77,212,0
28.9,77.9,24.66,1006.48,238,0
28.4,67.7,21.85,1007.07,213,0
27.3,78.7,23.27,1004.91,213,0
27.6,79.7,23.78,1009.46,442,0
32.6,58.6,23.44,1006.28,243,0
38.1,37.3,21.01,1009.58,950,0
26.7,64.3,19.4,1008.66,753,0
37.1,40.5,21.46,1008.7,939,0
29.8,55.2,19.85,1009.67,877,0
28.7,67.1,21.99,1008.72,213,0
26,89.4,24.12,1007.56,264,0
33.2,46,20.03,1005.81,876,0
34.9,51.9,23.56,1009.83,946,0
31.4,50.3,19.83,1006.9,879,0
26.7,80,22.96,1008.53,243,0
33.1,56.1,23.18,1007.44,941,0
29.1,65.5,21.98,1008.82,213,0
36.8,40.9,21.36,1008.87,1002,0
28,70.9,22.23,1007.48,213,0
34.1,51.7,22.76,1009.21,963,0
33.3,50,21.47,1007.37,855,0
28.1,78.5,24.01,1008.57,213,0
32.9,55.6,22.85,1009.3,922,0
34.7,44,20.66,1006.36,907,0
28.7,55.9,19.03,1009.6,846,0
32.4,49.3,20.42,1007.41,894,0
26.5,88,24.35,1008.06,877,0
31.1,50.9,19.74,1004.42,215,0
27.4,66.4,20.58,1008.98,213,0
26.1,84.5,23.28,1007.22,239,0
33.5,52.8,22.55,1010,911,0
33.6,58.4,24.31,1006.83,920,0
30.1,66.6,23.2,1008.18,243,0
30,69.2,23.74,1008.68,243,0
32.2,51.9,21.07,1003.7,851,0
28.8,74.6,23.84,1007.16,210,0
28.2,79.2,24.25,1008.3,238,0
35.1,45.8,21.68,1005.95,889,0
32.6,57.7,23.18,1010.79,924,0
28.1,74.7,23.18,1008.56,243,0
31.5,51.2,20.21,1010.36,933,0
26.7,64.8,19.53,1008.61,764,0
28.4,75.9,23.74,1007.28,210,0
26.2,85.4,23.56,1006.8,239,0
29.6,75.6,24.83,1008.31,241,0
31.8,50.2,20.16,1008.15,868,0
27.4,84.1,24.48,1010.37,0,0
29.2,65,21.95,1009.86,241,0
29.5,61,21.19,1007.88,213,0
32.8,62.9,24.8,1005.74,890,0
27.8,75.6,23.09,1008.96,243,0
48,24.9,22.88,1005.61,956,0
30.4,57.6,21.1,1004.76,794,0
29.7,59.2,20.89,1006.02,213,0
29.3,76.6,24.76,1006.01,781,0
41.6,33.9,22.51,1006.65,985,0
29.5,67.3,22.8,1007.4,213,0
28.3,76.1,23.69,1004.43,212,0
29.2,77.4,24.84,1005.91,236,0
33.8,49.2,21.67,1009.03,972,0
34.9,48.3,22.37,1010.47,943,0
32.5,57.6,23.06,1008.96,920,0
33.2,57.1,23.57,1005.59,667,0
27.6,70.5,21.75,1005.81,554,0
34.3,43.5,20.12,1008.71,907,0
33,58.9,23.89,1006.7,920,0
32.6,60.5,23.97,1004.76,970,0
29.5,67.6,22.88,1005.91,212,0
35,45.1,21.34,1005.45,894,0
34.2,50.8,22.56,1003.99,933,0
27.7,76.2,23.13,1005.23,213,0
32.5,58.1,23.2,1005.8,556,0
34.5,43.8,20.41,1005.36,902,0
28.5,73.9,23.39,1009.28,243,0
31.8,60.9,23.32,1005.17,736,0
31.1,63.3,23.31,1004.09,853,0
36.2,49.7,24.03,1005.95,957,0
34.8,50.8,23.11,1006.23,946,0
30,72.8,24.58,1006.95,245,0
28.8,66.1,21.84,1005.94,213,0
26.1,88.1,23.97,1007.44,239,0
47.8,21.8,20.54,1005.15,1021,0
26.9,85.9,24.34,1004.6,213,0
29.1,75.5,24.33,1005.49,801,0
36,46.4,22.71,1007.29,956,0
28.1,70.1,22.14,1004.96,213,0
30.1,63.8,22.49,1010.55,243,0
30.4,68.9,24.05,1006.14,807,0
34.3,42.3,19.67,1006.58,890,0
34.4,61.7,25.99,1007.51,980,0
26.1,91.7,24.64,1008.44,239,0
33.1,51.6,21.8,1006.53,890,0
33.9,43.4,19.72,1008.63,894,0
29.5,67.4,22.83,1008.24,213,0
41.8,35,23.21,1006.71,987,0
27.8,82.2,24.48,1005.87,768,0
27.6,74.3,22.61,1004.98,213,0
29.3,65.3,22.12,1009.84,241,0
28.5,68.9,22.24,1008.58,213,0
29.4,67.1,22.66,1010.93,243,0
34.5,55.8,24.39,1004.04,976,0
28.1,75.6,23.38,1003.8,742,0
28.7,74.3,23.67,1007.3,210,0
28.4,76.2,23.8,1007.26,212,0
